Match_Key,PSR_ID,CAMT_ID,Reference,Invoice,Counterparty,Internal_Amount,Bank_Amount,Variance,Currency,Value_Date,Booking_Date,Reconciliation_Status,Reason_Code,Match_Type,Match_Confidence,Aging_Days,Aging_Bucket,Rule_Applied,Exception_Flag
NTRY-103,TX-2026-0103,TX-2026-0103,PMT-REF-20103,INV-2026-8103,Party_103,1103,1103.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,10,6+ Days,RULE_ID_MATCH,N
NTRY-104,TX-2026-0104,,PMT-REF-20104,INV-2026-8104,Party_104,1104,,1104,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,31,6,6+ Days,RULE_AMT_REF,Y
NTRY-105,TX-2026-0105,TX-2026-0105,PMT-REF-20105,INV-2026-8105,Party_105,1105,1105.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,2,0-2 Days,RULE_ID_MATCH,N
NTRY-106,TX-2026-0106,TX-2026-0106,PMT-REF-20106,INV-2026-8106,Party_106,1106,1106.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,1,0-2 Days,RULE_ID_MATCH,N
NTRY-107,TX-2026-0107,TX-2026-0107,PMT-REF-20107,INV-2026-8107,Party_107,1107,1107.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,4,3-5 Days,RULE_ID_MATCH,N
NTRY-108,TX-2026-0108,,PMT-REF-20108,INV-2026-8108,Party_108,1108,,1108,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,13,3,3-5 Days,RULE_AMT_REF,Y
NTRY-109,TX-2026-0109,TX-2026-0109,PMT-REF-20109,INV-2026-8109,Party_109,1109,1109.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,0,0-2 Days,RULE_ID_MATCH,N
NTRY-110,TX-2026-0110,TX-2026-0110,PMT-REF-20110,INV-2026-8110,Party_110,1110,1110.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,6,6+ Days,RULE_ID_MATCH,N
NTRY-111,TX-2026-0111,TX-2026-0111,PMT-REF-20111,INV-2026-8111,Party_111,1111,1111.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,7,6+ Days,RULE_ID_MATCH,N
NTRY-112,TX-2026-0112,TX-2026-0112,PMT-REF-20112,INV-2026-8112,Party_112,1112,1112.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,2,0-2 Days,RULE_ID_MATCH,N
NTRY-113,TX-2026-0113,TX-2026-0113,PMT-REF-20113,INV-2026-8113,Party_113,1113,1113.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,4,3-5 Days,RULE_ID_MATCH,N
NTRY-114,TX-2026-0114,TX-2026-0114,PMT-REF-20114,INV-2026-8114,Party_114,1114,1149.0,-35,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,77,7,6+ Days,RULE_AMT_REF,Y
NTRY-115,TX-2026-0115,TX-2026-0115,PMT-REF-20115,INV-2026-8115,Party_115,1115,1115.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,0,0-2 Days,RULE_ID_MATCH,N
NTRY-116,TX-2026-0116,TX-2026-0116,PMT-REF-20116,INV-2026-8116,Party_116,1116,1116.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,10,6+ Days,RULE_ID_MATCH,N
NTRY-117,TX-2026-0117,TX-2026-0117,PMT-REF-20117,INV-2026-8117,Party_117,1117,1117.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,3,3-5 Days,RULE_ID_MATCH,N
NTRY-118,TX-2026-0118,TX-2026-0118,PMT-REF-20118,INV-2026-8118,Party_118,1118,1118.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,7,6+ Days,RULE_ID_MATCH,N
NTRY-119,TX-2026-0119,,PMT-REF-20119,INV-2026-8119,Party_119,1119,,1119,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,50,5,3-5 Days,RULE_AMT_REF,Y
NTRY-120,TX-2026-0120,TX-2026-0120,PMT-REF-20120,INV-2026-8120,Party_120,1120,1153.0,-33,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,73,5,3-5 Days,RULE_AMT_REF,Y
NTRY-121,TX-2026-0121,TX-2026-0121,PMT-REF-20121,INV-2026-8121,Party_121,1121,1121.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,0,0-2 Days,RULE_ID_MATCH,N
NTRY-122,TX-2026-0122,TX-2026-0122,PMT-REF-20122,INV-2026-8122,Party_122,1122,1122.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,6,6+ Days,RULE_ID_MATCH,N
NTRY-123,TX-2026-0123,TX-2026-0123,PMT-REF-20123,INV-2026-8123,Party_123,1123,1123.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,10,6+ Days,RULE_ID_MATCH,N
NTRY-124,TX-2026-0124,TX-2026-0124,PMT-REF-20124,INV-2026-8124,Party_124,1124,1124.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,0,0-2 Days,RULE_ID_MATCH,N
NTRY-125,TX-2026-0125,TX-2026-0125,PMT-REF-20125,INV-2026-8125,Party_125,1125,1168.0,-43,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,82,5,3-5 Days,RULE_AMT_REF,Y
NTRY-126,TX-2026-0126,TX-2026-0126,PMT-REF-20126,INV-2026-8126,Party_126,1126,1126.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,2,0-2 Days,RULE_ID_MATCH,N
NTRY-127,TX-2026-0127,TX-2026-0127,PMT-REF-20127,INV-2026-8127,Party_127,1127,1127.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,1,0-2 Days,RULE_ID_MATCH,N
NTRY-128,TX-2026-0128,TX-2026-0128,PMT-REF-20128,INV-2026-8128,Party_128,1128,1128.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,3,3-5 Days,RULE_ID_MATCH,N
NTRY-129,TX-2026-0129,TX-2026-0129,PMT-REF-20129,INV-2026-8129,Party_129,1129,1129.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,2,0-2 Days,RULE_ID_MATCH,N
NTRY-130,TX-2026-0130,TX-2026-0130,PMT-REF-20130,INV-2026-8130,Party_130,1130,1130.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,6,6+ Days,RULE_ID_MATCH,N
NTRY-131,TX-2026-0131,TX-2026-0131,PMT-REF-20131,INV-2026-8131,Party_131,1131,1131.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,10,6+ Days,RULE_ID_MATCH,N
NTRY-132,TX-2026-0132,TX-2026-0132,PMT-REF-20132,INV-2026-8132,Party_132,1132,1132.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,6,6+ Days,RULE_ID_MATCH,N
NTRY-133,TX-2026-0133,,PMT-REF-20133,INV-2026-8133,Party_133,1133,,1133,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,34,3,3-5 Days,RULE_AMT_REF,Y
NTRY-134,TX-2026-0134,TX-2026-0134,PMT-REF-20134,INV-2026-8134,Party_134,1134,1137.0,-3,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,77,8,6+ Days,RULE_AMT_REF,Y
NTRY-135,TX-2026-0135,TX-2026-0135,PMT-REF-20135,INV-2026-8135,Party_135,1135,1135.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,3,3-5 Days,RULE_ID_MATCH,N
NTRY-136,TX-2026-0136,TX-2026-0136,PMT-REF-20136,INV-2026-8136,Party_136,1136,1136.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,3,3-5 Days,RULE_ID_MATCH,N
NTRY-137,TX-2026-0137,TX-2026-0137,PMT-REF-20137,INV-2026-8137,Party_137,1137,1137.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,1,0-2 Days,RULE_ID_MATCH,N
NTRY-138,TX-2026-0138,TX-2026-0138,PMT-REF-20138,INV-2026-8138,Party_138,1138,1138.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,10,6+ Days,RULE_ID_MATCH,N
NTRY-139,TX-2026-0139,TX-2026-0139,PMT-REF-20139,INV-2026-8139,Party_139,1139,1139.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,0,0-2 Days,RULE_ID_MATCH,N
NTRY-140,TX-2026-0140,TX-2026-0140,PMT-REF-20140,INV-2026-8140,Party_140,1140,1140.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,1,0-2 Days,RULE_ID_MATCH,N
NTRY-141,TX-2026-0141,TX-2026-0141,PMT-REF-20141,INV-2026-8141,Party_141,1141,1141.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,1,0-2 Days,RULE_ID_MATCH,N
NTRY-142,TX-2026-0142,TX-2026-0142,PMT-REF-20142,INV-2026-8142,Party_142,1142,1185.0,-43,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,74,1,0-2 Days,RULE_AMT_REF,Y
NTRY-143,TX-2026-0143,TX-2026-0143,PMT-REF-20143,INV-2026-8143,Party_143,1143,1143.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,0,0-2 Days,RULE_ID_MATCH,N
NTRY-144,TX-2026-0144,TX-2026-0144,PMT-REF-20144,INV-2026-8144,Party_144,1144,1144.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,0,0-2 Days,RULE_ID_MATCH,N
NTRY-145,TX-2026-0145,TX-2026-0145,PMT-REF-20145,INV-2026-8145,Party_145,1145,1195.0,-50,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,83,7,6+ Days,RULE_AMT_REF,Y
NTRY-146,TX-2026-0146,,PMT-REF-20146,INV-2026-8146,Party_146,1146,,1146,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,48,1,0-2 Days,RULE_AMT_REF,Y
NTRY-147,TX-2026-0147,TX-2026-0147,PMT-REF-20147,INV-2026-8147,Party_147,1147,1147.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,8,6+ Days,RULE_ID_MATCH,N
NTRY-148,TX-2026-0148,TX-2026-0148,PMT-REF-20148,INV-2026-8148,Party_148,1148,1148.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,9,6+ Days,RULE_ID_MATCH,N
NTRY-149,TX-2026-0149,TX-2026-0149,PMT-REF-20149,INV-2026-8149,Party_149,1149,1149.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,7,6+ Days,RULE_ID_MATCH,N
NTRY-150,TX-2026-0150,TX-2026-0150,PMT-REF-20150,INV-2026-8150,Party_150,1150,1150.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,8,6+ Days,RULE_ID_MATCH,N
NTRY-151,TX-2026-0151,TX-2026-0151,PMT-REF-20151,INV-2026-8151,Party_151,1151,1151.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,9,6+ Days,RULE_ID_MATCH,N
NTRY-152,TX-2026-0152,TX-2026-0152,PMT-REF-20152,INV-2026-8152,Party_152,1152,1186.0,-34,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,76,4,3-5 Days,RULE_AMT_REF,Y
NTRY-153,TX-2026-0153,TX-2026-0153,PMT-REF-20153,INV-2026-8153,Party_153,1153,1153.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,9,6+ Days,RULE_ID_MATCH,N
NTRY-154,TX-2026-0154,,PMT-REF-20154,INV-2026-8154,Party_154,1154,,1154,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,32,8,6+ Days,RULE_AMT_REF,Y
NTRY-155,TX-2026-0155,TX-2026-0155,PMT-REF-20155,INV-2026-8155,Party_155,1155,1155.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,3,3-5 Days,RULE_ID_MATCH,N
NTRY-156,TX-2026-0156,TX-2026-0156,PMT-REF-20156,INV-2026-8156,Party_156,1156,1156.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,9,6+ Days,RULE_ID_MATCH,N
NTRY-157,TX-2026-0157,TX-2026-0157,PMT-REF-20157,INV-2026-8157,Party_157,1157,1157.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,1,0-2 Days,RULE_ID_MATCH,N
NTRY-158,TX-2026-0158,TX-2026-0158,PMT-REF-20158,INV-2026-8158,Party_158,1158,1196.0,-38,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,77,7,6+ Days,RULE_AMT_REF,Y
NTRY-159,TX-2026-0159,TX-2026-0159,PMT-REF-20159,INV-2026-8159,Party_159,1159,1159.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,0,0-2 Days,RULE_ID_MATCH,N
NTRY-160,TX-2026-0160,TX-2026-0160,PMT-REF-20160,INV-2026-8160,Party_160,1160,1160.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,93,6,6+ Days,RULE_ID_MATCH,N
NTRY-161,TX-2026-0161,TX-2026-0161,PMT-REF-20161,INV-2026-8161,Party_161,1161,1161.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,10,6+ Days,RULE_ID_MATCH,N
NTRY-162,TX-2026-0162,TX-2026-0162,PMT-REF-20162,INV-2026-8162,Party_162,1162,1162.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,8,6+ Days,RULE_ID_MATCH,N
NTRY-163,TX-2026-0163,TX-2026-0163,PMT-REF-20163,INV-2026-8163,Party_163,1163,1163.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,3,3-5 Days,RULE_ID_MATCH,N
NTRY-164,TX-2026-0164,TX-2026-0164,PMT-REF-20164,INV-2026-8164,Party_164,1164,1203.0,-39,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,60,5,3-5 Days,RULE_AMT_REF,Y
NTRY-165,TX-2026-0165,TX-2026-0165,PMT-REF-20165,INV-2026-8165,Party_165,1165,1165.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,4,3-5 Days,RULE_ID_MATCH,N
NTRY-166,TX-2026-0166,TX-2026-0166,PMT-REF-20166,INV-2026-8166,Party_166,1166,1166.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,6,6+ Days,RULE_ID_MATCH,N
NTRY-167,TX-2026-0167,,PMT-REF-20167,INV-2026-8167,Party_167,1167,,1167,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,29,3,3-5 Days,RULE_AMT_REF,Y
NTRY-168,TX-2026-0168,TX-2026-0168,PMT-REF-20168,INV-2026-8168,Party_168,1168,1168.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,5,3-5 Days,RULE_ID_MATCH,N
NTRY-169,TX-2026-0169,TX-2026-0169,PMT-REF-20169,INV-2026-8169,Party_169,1169,1169.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,1,0-2 Days,RULE_ID_MATCH,N
NTRY-170,TX-2026-0170,TX-2026-0170,PMT-REF-20170,INV-2026-8170,Party_170,1170,1211.0,-41,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,76,2,0-2 Days,RULE_AMT_REF,Y
NTRY-171,TX-2026-0171,TX-2026-0171,PMT-REF-20171,INV-2026-8171,Party_171,1171,1171.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,8,6+ Days,RULE_ID_MATCH,N
NTRY-172,TX-2026-0172,TX-2026-0172,PMT-REF-20172,INV-2026-8172,Party_172,1172,1172.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,7,6+ Days,RULE_ID_MATCH,N
NTRY-173,TX-2026-0173,TX-2026-0173,PMT-REF-20173,INV-2026-8173,Party_173,1173,1198.0,-25,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,75,8,6+ Days,RULE_AMT_REF,Y
NTRY-174,TX-2026-0174,TX-2026-0174,PMT-REF-20174,INV-2026-8174,Party_174,1174,1174.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,95,2,0-2 Days,RULE_ID_MATCH,N
NTRY-175,TX-2026-0175,TX-2026-0175,PMT-REF-20175,INV-2026-8175,Party_175,1175,1175.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,10,6+ Days,RULE_ID_MATCH,N
NTRY-176,TX-2026-0176,TX-2026-0176,PMT-REF-20176,INV-2026-8176,Party_176,1176,1176.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,99,6,6+ Days,RULE_ID_MATCH,N
NTRY-177,TX-2026-0177,TX-2026-0177,PMT-REF-20177,INV-2026-8177,Party_177,1177,1177.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,7,6+ Days,RULE_ID_MATCH,N
NTRY-178,TX-2026-0178,,PMT-REF-20178,INV-2026-8178,Party_178,1178,,1178,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,33,7,6+ Days,RULE_AMT_REF,Y
NTRY-179,TX-2026-0179,TX-2026-0179,PMT-REF-20179,INV-2026-8179,Party_179,1179,1179.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,10,6+ Days,RULE_ID_MATCH,N
NTRY-180,TX-2026-0180,TX-2026-0180,PMT-REF-20180,INV-2026-8180,Party_180,1180,1180.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,9,6+ Days,RULE_ID_MATCH,N
NTRY-181,TX-2026-0181,TX-2026-0181,PMT-REF-20181,INV-2026-8181,Party_181,1181,1181.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,4,3-5 Days,RULE_ID_MATCH,N
NTRY-182,TX-2026-0182,TX-2026-0182,PMT-REF-20182,INV-2026-8182,Party_182,1182,1182.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,3,3-5 Days,RULE_ID_MATCH,N
NTRY-183,TX-2026-0183,TX-2026-0183,PMT-REF-20183,INV-2026-8183,Party_183,1183,1203.0,-20,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,60,7,6+ Days,RULE_AMT_REF,Y
NTRY-184,TX-2026-0184,TX-2026-0184,PMT-REF-20184,INV-2026-8184,Party_184,1184,1184.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,3,3-5 Days,RULE_ID_MATCH,N
NTRY-185,TX-2026-0185,TX-2026-0185,PMT-REF-20185,INV-2026-8185,Party_185,1185,1229.0,-44,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,71,8,6+ Days,RULE_AMT_REF,Y
NTRY-186,TX-2026-0186,TX-2026-0186,PMT-REF-20186,INV-2026-8186,Party_186,1186,1186.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,0,0-2 Days,RULE_ID_MATCH,N
NTRY-187,TX-2026-0187,TX-2026-0187,PMT-REF-20187,INV-2026-8187,Party_187,1187,1187.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,6,6+ Days,RULE_ID_MATCH,N
NTRY-188,TX-2026-0188,TX-2026-0188,PMT-REF-20188,INV-2026-8188,Party_188,1188,1188.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,0,0-2 Days,RULE_ID_MATCH,N
NTRY-189,TX-2026-0189,TX-2026-0189,PMT-REF-20189,INV-2026-8189,Party_189,1189,1189.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,98,4,3-5 Days,RULE_ID_MATCH,N
NTRY-190,TX-2026-0190,TX-2026-0190,PMT-REF-20190,INV-2026-8190,Party_190,1190,1190.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,92,9,6+ Days,RULE_ID_MATCH,N
NTRY-191,TX-2026-0191,TX-2026-0191,PMT-REF-20191,INV-2026-8191,Party_191,1191,1198.0,-7,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,84,8,6+ Days,RULE_AMT_REF,Y
NTRY-192,TX-2026-0192,,PMT-REF-20192,INV-2026-8192,Party_192,1192,,1192,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,6,3,3-5 Days,RULE_AMT_REF,Y
NTRY-193,TX-2026-0193,TX-2026-0193,PMT-REF-20193,INV-2026-8193,Party_193,1193,1193.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,9,6+ Days,RULE_ID_MATCH,N
NTRY-194,TX-2026-0194,TX-2026-0194,PMT-REF-20194,INV-2026-8194,Party_194,1194,1194.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,94,1,0-2 Days,RULE_ID_MATCH,N
NTRY-195,TX-2026-0195,TX-2026-0195,PMT-REF-20195,INV-2026-8195,Party_195,1195,1195.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,96,8,6+ Days,RULE_ID_MATCH,N
NTRY-196,TX-2026-0196,TX-2026-0196,PMT-REF-20196,INV-2026-8196,Party_196,1196,1196.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,10,6+ Days,RULE_ID_MATCH,N
NTRY-197,TX-2026-0197,TX-2026-0197,PMT-REF-20197,INV-2026-8197,Party_197,1197,1197.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,97,6,6+ Days,RULE_ID_MATCH,N
NTRY-198,TX-2026-0198,TX-2026-0198,PMT-REF-20198,INV-2026-8198,Party_198,1198,1198.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,100,0,0-2 Days,RULE_ID_MATCH,N
NTRY-199,TX-2026-0199,TX-2026-0199,PMT-REF-20199,INV-2026-8199,Party_199,1199,1205.0,-6,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,67,3,3-5 Days,RULE_AMT_REF,Y
NTRY-200,TX-2026-0200,TX-2026-0200,PMT-REF-20200,INV-2026-8200,Party_200,1200,1231.0,-31,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,60,5,3-5 Days,RULE_AMT_REF,Y
NTRY-201,TX-2026-0201,TX-2026-0201,PMT-REF-20201,INV-2026-8201,Party_201,1201,1201.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,6,6+ Days,RULE_ID_MATCH,N
NTRY-202,TX-2026-0202,TX-2026-0202,PMT-REF-20202,INV-2026-8202,Party_202,1202,1202.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,91,7,6+ Days,RULE_ID_MATCH,N
NTRY-203,TX-2026-0203,,PMT-REF-20203,INV-2026-8203,Party_203,1203,,1203,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,4,9,6+ Days,RULE_AMT_REF,Y
NTRY-204,TX-2026-0204,TX-2026-0204,PMT-REF-20204,INV-2026-8204,Party_204,1204,1232.0,-28,EUR,2026-06-07,2026-06-07,Partially Matched (Manual Review),AMOUNT_MISMATCH,PARTIAL,67,10,6+ Days,RULE_AMT_REF,Y
NTRY-205,TX-2026-0205,TX-2026-0205,PMT-REF-20205,INV-2026-8205,Party_205,1205,1205.0,0,EUR,2026-06-07,2026-06-07,Matched & Settled (Auto-Close),EXACT_MATCH,1_TO_1,90,5,3-5 Days,RULE_ID_MATCH,N
NTRY-206,TX-2026-0206,,PMT-REF-20206,INV-2026-8206,Party_206,1206,,1206,EUR,2026-06-07,2026-06-07,Uncleared / In-Transit Payment,MISSING_IN_BANK,NO_MATCH,18,3,3-5 Days,RULE_AMT_REF,Y
